transaction_amount,transaction_hour,account_age_days,transactions_last_1h,transactions_last_24h,failed_attempts,new_device,location_changed,international_transaction,device_change_count,avg_historical_amount,is_fraud
1254.35,21,222,0,0,1,0,0,0,1,238.92,0
815.66,1,308,4,23,1,0,0,0,1,371.69,0
874.01,3,220,1,6,0,1,0,0,1,636.85,0
818.63,17,106,1,4,5,0,0,1,2,83.32,1
6006.85,8,606,1,3,3,1,0,0,1,1284.17,0
2671.34,18,10,1,4,0,0,0,0,1,781.53,0
13.32,9,427,2,4,0,0,0,0,0,186.08,0
2933.21,21,329,1,3,1,0,0,1,0,636.24,0
1468.66,14,56,1,3,1,0,0,0,0,599.46,0
1066.29,0,66,0,0,0,0,0,0,0,981.8,0
612.3,10,392,1,2,0,0,0,0,1,677.34,0
5920.46,13,136,2,6,5,0,0,1,2,93.51,0
4542.76,9,112,0,0,5,0,1,0,1,797.11,0
344.01,18,22,0,0,0,0,0,0,1,359.34,0
2019.45,23,530,1,3,1,0,0,0,0,714.36,0
255.32,20,782,0,0,0,0,0,0,0,182.71,0
138.46,15,625,3,10,0,0,0,1,1,900.35,0
428.34,7,229,2,9,0,0,0,1,1,497.02,0
3998.16,1,278,2,10,1,0,0,0,1,157.64,0
4581.07,22,101,1,2,3,0,0,0,1,49.46,1
2367.59,6,69,3,11,0,0,0,0,1,132.85,0
3254.01,18,632,0,0,3,0,0,0,3,551.26,0
2378.6,6,584,5,27,0,0,0,0,0,1120.52,0
418.96,14,548,0,0,0,0,0,0,0,344.42,0
2096.2,7,227,0,0,5,0,0,0,1,230.09,0
3643.19,13,729,1,4,5,1,0,0,1,1613.77,0
3399.68,0,951,1,4,5,0,0,0,0,373.18,0
6524.83,12,145,1,4,5,0,0,0,0,359.03,1
3173.07,2,92,1,7,3,1,1,0,1,4199.29,0
1857.84,20,227,0,0,0,0,1,0,0,877.74,0
5460.12,5,72,2,12,3,0,0,0,0,1950.12,1
1053.86,18,786,1,6,1,0,0,0,0,963.01,0
292.13,14,150,3,13,0,0,0,0,0,306.67,0
858.68,3,313,0,0,0,0,1,0,2,1604.08,0
358.76,20,329,1,7,0,0,0,0,0,215.5,0
398.31,2,264,0,0,0,0,0,0,0,3468.03,0
882.91,3,62,1,4,1,1,0,0,1,737.8,0
334.08,4,1719,0,0,0,0,0,0,0,1861.16,0
690.94,17,69,2,11,2,0,0,0,0,635.89,0
64.04,9,508,2,11,1,0,0,0,0,162.57,0
1510.11,7,572,0,0,0,1,0,0,1,258.57,0
1098.62,11,57,2,11,0,0,0,0,1,831.26,0
321.94,21,987,3,17,1,0,0,0,1,148.19,0
2947.96,2,244,1,3,0,1,0,0,0,1852.19,0
4475.42,17,361,1,6,0,0,0,0,1,250.6,0
98.36,22,375,2,14,0,1,0,0,0,730.85,0
349.29,7,256,0,0,2,0,0,0,0,130.47,0
345.95,0,55,2,14,3,1,0,0,0,457.26,0
267.77,13,508,2,8,0,0,0,0,0,6975.01,0
3805.54,21,318,2,4,0,0,0,0,1,594.12,0
819.96,22,46,3,14,3,0,0,0,0,485.28,0
737.47,12,439,0,0,3,0,0,0,0,1081.27,0
54.28,11,442,0,0,0,0,0,0,1,1497.44,0
2844.46,2,290,2,6,0,0,0,0,1,587.89,0
170.91,17,34,2,10,1,0,0,0,1,1373.47,0
1199.79,20,158,2,15,0,0,0,0,0,541.4,0
1662.48,12,19,1,2,0,0,0,0,1,356.92,0
8442.11,14,236,2,6,0,0,0,0,1,347.35,0
153.97,9,864,0,0,5,0,0,1,0,270.83,0
11.83,0,0,0,0,2,1,0,0,0,191.35,0
1444.87,5,113,1,7,1,0,0,1,2,222.5,0
16330.12,8,587,1,2,0,0,0,0,1,2679.12,0
7033.36,9,3,1,5,1,0,0,0,2,1058.89,0
1501.9,14,3,2,6,0,0,0,0,0,333.42,0
524.55,8,344,3,17,3,0,0,0,2,813.97,0
3680.06,22,568,2,9,2,0,0,0,1,1510.65,0
254.6,13,546,4,23,0,0,1,0,0,1041.13,0
2240.68,10,551,1,4,0,0,0,0,1,94.38,0
2340.7,6,163,0,0,0,0,0,0,0,8272.16,0
5379.31,23,782,2,4,0,0,0,0,0,47.33,0
68836.54,1,4,1,3,1,1,0,0,0,2350.49,1
1975.59,13,136,3,20,2,0,0,0,1,1147.75,0
511.09,5,150,0,0,0,0,0,0,2,2424.13,0
1055.36,4,66,1,3,3,0,1,1,0,419.56,0
77.2,4,149,1,2,5,1,0,0,0,428.69,0
386.81,18,321,2,7,0,0,0,0,1,167.84,0
593.52,18,268,2,9,0,0,0,0,0,155.96,0
499.63,5,140,3,6,0,1,0,0,1,701.08,0
1378.2,9,505,1,7,1,0,0,1,1,755.01,0
319.38,22,457,1,5,1,0,0,0,0,432.25,0
5893.15,13,120,0,0,1,0,0,0,0,166.5,0
1096.97,16,142,1,3,1,1,0,0,0,316.45,0
1081.44,2,123,2,4,0,1,0,0,2,313.76,0
670.59,0,50,0,0,0,0,0,0,3,173.77,0
1384.07,9,510,0,0,0,0,0,0,0,2237.06,0
3780.64,2,17,0,0,0,0,1,0,1,729.46,0
298.66,4,59,0,0,1,0,0,0,0,2199.19,0
408.64,18,40,3,14,1,0,0,0,0,1278.85,0
695.35,9,636,3,6,0,0,0,0,0,764.47,0
145.65,15,16,3,15,2,0,1,0,1,14922.57,0
320.89,0,398,0,0,0,0,0,0,0,1051.18,0
536.82,5,16,0,0,1,0,0,0,0,1572.06,0
4070.76,8,563,3,23,5,0,0,0,2,187.6,0
1625.94,4,890,1,3,0,1,0,1,0,4185.23,0
1466.13,13,243,0,0,0,0,0,1,0,709.88,0
3929.81,9,595,2,10,0,0,0,0,0,487.25,0
892.42,1,447,3,9,5,0,0,0,0,429.19,0
1969.82,4,579,0,0,0,0,0,0,3,533.38,0
939.33,0,531,3,15,1,0,1,0,0,2453.0,0
1632.79,9,83,5,25,0,0,0,0,0,3562.11,0
457.54,21,252,3,6,0,0,0,0,0,300.0,0
28.27,8,1178,0,0,0,0,0,0,2,1936.55,0
896.57,2,153,2,12,1,0,0,0,0,1737.16,0
9266.14,14,1285,2,13,0,0,0,0,0,2195.83,0
4399.84,3,319,0,0,2,1,0,1,0,1704.42,0
4666.18,12,225,0,0,5,0,0,0,0,1043.15,1
7003.72,5,391,0,0,2,0,0,0,0,273.86,0
1252.61,19,617,0,0,0,0,1,0,0,131.44,0
1474.35,16,182,1,2,0,1,0,0,1,232.31,0
434.21,22,12,1,3,1,0,0,0,1,1229.17,0
682.59,4,450,2,13,0,0,0,0,0,443.44,0
2761.85,14,1141,0,0,3,0,0,0,0,274.39,0
6673.01,7,357,1,2,0,1,0,0,1,1882.04,0
889.65,4,76,1,2,5,0,0,0,1,555.98,0
558.2,23,104,1,2,0,0,0,0,1,260.04,0
1097.5,12,877,1,3,0,0,0,0,0,254.84,0
2702.17,0,4,1,4,3,0,0,0,1,699.85,0
125.74,0,290,0,0,0,0,0,0,0,1139.59,0
35.01,6,63,1,2,0,1,0,0,2,1813.95,0
480.2,21,121,1,7,1,1,1,0,0,180.5,0
175.73,4,133,2,14,2,0,0,0,1,377.98,0
511.73,13,90,2,13,0,0,0,0,0,1548.92,0
878.6,14,573,2,12,2,0,0,1,0,518.14,0
555.64,20,147,4,23,3,0,0,0,0,438.96,0
9688.56,16,154,2,7,2,0,1,0,0,467.26,0
1790.26,23,220,0,0,0,0,0,1,0,392.29,0
1721.09,17,848,0,0,0,0,0,0,0,1728.52,0
2788.64,6,425,2,15,1,0,0,0,0,517.61,0
198.69,21,23,1,5,0,0,0,0,0,218.06,0
5211.73,17,14,0,0,0,0,1,0,1,824.01,0
978.83,18,304,4,14,3,0,0,0,0,288.52,0
2998.06,19,796,5,28,0,0,0,1,0,823.65,0
219.69,6,142,1,6,1,1,0,0,0,200.5,0
106.63,7,103,0,0,3,0,0,0,2,803.88,0
3739.98,12,503,0,0,0,1,0,0,0,590.02,0
1928.72,17,336,1,3,0,0,1,0,1,559.97,0
283.42,23,303,1,3,1,0,0,0,0,149.25,0
297.53,10,59,0,0,0,0,0,0,2,934.69,0
5932.21,8,70,2,9,5,1,0,1,0,468.12,1
184.17,22,120,3,22,0,0,0,0,0,434.72,0
12887.45,0,84,1,3,5,1,0,0,1,745.81,0
284.03,21,1297,2,5,0,0,1,0,0,844.77,0
2857.17,7,6,2,8,0,0,0,0,0,540.63,1
669.86,20,359,2,14,0,0,0,0,1,245.34,0
2710.21,11,266,2,14,0,0,0,0,0,342.78,0
484.84,1,142,4,16,3,0,0,0,0,424.41,0
859.04,14,797,4,27,0,0,0,0,0,2410.84,0
1166.05,20,404,1,2,1,1,0,0,0,4355.64,0
243.89,23,2339,3,6,2,0,0,1,0,573.59,0
3331.7,17,67,1,7,3,0,0,0,0,873.5,0
507.85,16,33,3,21,0,0,0,0,0,1164.52,0
778.29,14,54,1,2,0,0,1,0,0,1022.93,0
246.77,19,114,1,3,0,0,1,1,0,602.74,0
23.49,19,196,0,0,0,0,0,0,2,1653.22,0
823.41,8,724,2,5,0,0,0,0,1,741.93,0
40901.55,2,121,1,7,1,0,1,0,0,684.24,1
3557.83,19,900,0,0,3,0,0,0,0,1822.44,0
1065.4,18,226,2,11,0,0,0,0,1,387.6,0
739.27,17,380,0,0,0,0,0,0,1,194.45,0
1134.22,19,112,1,5,0,0,0,0,0,467.02,0
2491.6,7,61,2,6,1,1,0,0,0,475.16,0
186.57,0,743,1,3,0,0,0,0,0,174.57,0
5834.14,23,42,0,0,2,0,0,0,0,557.73,0
3206.94,23,542,0,0,1,0,0,0,0,2470.22,0
3220.46,14,317,2,10,0,0,0,0,0,124.23,0
2116.91,18,720,1,3,0,0,0,0,0,697.24,0
1129.38,9,461,0,0,5,0,0,0,0,343.23,0
3008.79,11,120,2,5,1,0,0,0,0,389.71,0
2664.37,5,311,2,4,3,0,0,0,1,1784.02,0
644.8,12,4,1,7,0,1,0,0,0,394.79,0
463.87,3,235,4,25,2,0,0,0,0,701.19,0
1277.66,12,32,3,14,0,0,0,0,0,788.5,0
11198.45,16,204,1,5,1,0,0,0,0,333.25,0
170.94,0,42,2,10,2,0,1,0,0,706.47,0
121.35,4,1135,3,22,0,0,0,1,0,2294.78,0
1404.09,23,270,2,13,1,0,0,0,1,512.54,0
1183.62,16,892,1,3,3,0,0,0,1,1786.51,0
1422.27,17,8,0,0,1,0,0,0,0,1482.15,0
1581.18,6,370,4,9,1,0,0,0,0,861.23,0
784.62,15,133,1,2,3,0,1,0,0,257.96,0
10247.56,7,206,4,19,0,0,0,1,1,727.17,1
99.35,11,753,2,6,0,0,0,0,2,1453.86,0
316.48,13,1428,0,0,2,0,0,0,0,2467.74,0
939.28,18,103,2,5,0,0,0,0,0,529.48,0
93.24,10,1080,3,22,3,1,0,0,0,727.31,1
842.37,11,425,1,2,0,0,0,0,2,551.71,0
13256.0,12,1103,4,16,1,0,0,0,2,3175.8,0
1131.53,7,301,0,0,1,0,0,0,0,1735.78,0
1550.06,0,1181,0,0,0,0,1,0,1,1086.5,0
165.63,8,813,3,22,1,0,0,0,0,1587.6,0
435.05,1,50,2,7,0,1,0,0,2,730.25,0
624.66,13,135,2,10,0,0,0,0,0,889.69,0
680.91,12,101,1,5,0,0,0,0,0,404.99,0
7498.56,15,309,1,5,2,0,0,1,0,551.45,0
2531.42,1,592,2,9,1,0,0,0,1,2107.29,1
207.02,3,520,1,5,1,0,0,0,0,1446.58,0
1587.25,11,473,0,0,5,0,0,0,0,1531.17,0
2315.39,15,171,1,7,0,0,0,0,0,57.56,0
6064.6,9,54,1,5,0,0,0,0,0,334.22,0
11740.63,2,86,5,23,0,0,0,0,1,424.75,0
239.21,3,494,1,4,5,0,0,0,0,455.72,0
324.96,5,58,1,6,0,0,1,0,0,679.17,0
166.27,22,92,4,23,0,0,0,0,1,287.44,0
771.99,4,201,4,18,0,1,0,0,0,186.93,0
2207.33,17,27,4,16,0,0,0,0,0,900.39,0
4822.28,2,87,5,39,0,0,1,0,1,698.25,1
978.55,9,59,4,26,2,0,0,0,0,215.91,0
678.73,10,1103,2,6,2,0,0,0,0,538.35,0
1376.96,18,77,2,7,0,0,0,0,1,171.89,0
313.34,13,722,0,0,0,0,0,0,0,636.89,0
25192.66,20,44,1,5,0,0,1,0,1,343.94,0
98.35,10,743,2,7,0,0,1,0,0,835.1,0
1446.8,20,333,1,4,0,1,0,0,1,334.9,0
22820.38,3,691,2,8,0,0,0,0,0,756.71,0
1107.88,23,737,0,0,0,0,0,0,1,335.9,0
824.64,21,331,2,10,5,0,0,0,0,654.98,0
641.51,5,911,0,0,1,0,0,1,1,290.85,0
836.66,16,321,2,10,2,0,0,0,1,393.78,0
8597.9,21,455,2,11,5,0,0,0,0,447.99,0
39.73,18,196,1,5,2,1,0,0,2,595.81,0
10939.67,12,895,0,0,0,0,0,0,0,929.25,0
129.55,21,634,1,3,0,0,0,0,0,1155.58,0
735.11,9,66,0,0,0,0,0,0,0,2864.41,0
576.01,10,313,1,7,2,0,0,0,0,1089.33,0
2651.37,5,829,2,8,0,0,0,0,0,200.02,0
99.76,1,575,2,7,5,0,0,0,0,990.67,0
2193.51,0,1198,1,2,1,0,0,0,1,916.53,0
22844.47,10,96,2,15,0,0,0,0,0,568.86,0
141.92,15,167,1,6,0,0,0,0,1,109.59,0
1457.62,2,258,1,6,3,0,0,0,0,139.96,1
406.27,4,96,1,4,5,0,0,0,0,33.33,0
2077.31,14,182,1,2,0,0,0,0,0,573.55,0
1128.59,14,281,0,0,0,1,0,0,0,1257.74,0
418.96,3,77,1,7,2,0,0,0,1,601.01,0
2279.72,22,108,1,3,5,0,0,0,0,2577.28,0
16424.38,3,48,0,0,1,0,0,0,0,1277.61,0
823.57,7,456,3,15,0,1,0,0,1,604.91,0
3228.06,6,163,2,12,0,0,0,1,0,229.92,0
157.6,16,90,2,9,1,0,0,0,0,228.31,0
261.22,14,258,2,15,2,0,0,0,1,552.79,0
2227.44,4,25,1,3,3,0,0,0,1,2184.71,1
10159.6,12,937,1,5,0,0,1,0,1,347.27,0
1869.49,3,127,1,2,2,0,0,0,4,784.55,0
685.68,21,794,1,4,0,0,0,0,1,9627.8,0
1095.47,16,251,1,7,0,0,0,0,0,2787.82,0
168.07,21,692,2,5,5,0,0,0,0,323.55,0
2715.61,16,103,1,5,1,1,0,0,0,828.26,0
4119.55,13,70,1,5,1,0,0,0,0,525.58,0
556.61,13,691,1,7,5,1,0,0,1,1933.78,0
541.82,16,87,0,0,0,0,0,0,1,1257.33,0
1634.05,7,500,1,5,0,0,0,0,0,120.35,0
569.59,1,154,3,23,0,0,0,0,1,173.98,0
993.07,12,503,1,6,0,0,1,0,0,800.55,0
25580.42,21,869,1,6,0,0,0,0,0,1979.51,0
757.07,15,1459,0,0,0,1,1,0,0,219.71,0
640.65,15,162,0,0,1,0,0,0,1,575.39,0
415.17,5,167,0,0,0,1,0,0,0,153.41,0
3348.57,21,1454,0,0,1,0,0,0,1,728.25,0
835.61,23,721,1,4,0,0,0,0,0,723.52,0
414.03,3,16,2,4,0,0,0,0,1,1362.73,0
7958.18,2,310,2,5,2,0,0,0,1,3099.1,0
9222.53,5,72,3,11,2,0,0,0,0,5014.03,0
445.57,3,1868,2,8,0,0,0,1,1,419.68,0
66.7,17,54,2,12,0,1,0,0,0,365.7,0
4970.47,5,299,0,0,5,0,0,0,0,1324.43,0
392.7,4,399,2,13,2,0,0,0,0,513.48,0
3590.11,8,1009,3,20,0,0,0,0,1,1089.93,0
57.1,10,685,2,11,3,0,0,0,0,791.2,0
4183.47,5,102,0,0,1,0,0,0,1,1096.83,0
178.26,15,310,3,14,5,1,0,0,0,397.25,0
3281.8,18,1120,0,0,0,0,1,1,2,141.92,0
1120.36,10,485,4,10,0,1,0,0,1,4374.27,0
262.2,20,425,0,0,0,0,0,0,0,7895.01,0
595.53,14,513,1,5,0,0,0,0,0,140.76,0
3070.14,23,142,0,0,1,0,0,0,0,1103.91,0
1285.42,8,476,1,3,5,0,1,0,0,463.3,0
2634.95,23,96,1,4,0,0,0,0,0,305.27,0
21261.66,18,203,1,7,3,0,0,0,0,503.4,0
104.97,18,805,1,7,2,0,0,0,0,689.49,0
12404.55,23,6,0,0,1,0,0,1,1,946.48,0
1282.46,8,195,3,19,0,0,0,0,2,1093.85,0
284.81,22,113,2,8,0,1,0,0,1,1464.87,0
149.09,3,80,1,5,0,0,0,0,0,362.07,0
825.77,9,665,2,6,2,0,0,0,0,529.58,0
4369.81,8,435,1,6,1,0,0,0,1,2157.34,0
905.67,18,43,1,2,5,0,0,0,0,745.98,0
10580.12,14,248,0,0,1,1,0,0,0,298.09,0
124.37,18,229,0,0,0,0,0,0,1,2603.29,0
1076.93,1,56,0,0,0,0,0,0,1,845.39,0
167.57,9,587,2,12,1,0,0,0,1,874.93,0
1892.11,18,166,3,9,0,0,0,0,0,379.71,0
4147.79,16,523,1,5,0,0,0,0,0,733.61,1
583.39,19,77,0,0,1,0,0,0,0,2243.05,0
22.06,23,138,3,23,0,0,0,0,1,224.37,0
1477.97,20,36,2,14,5,0,0,0,0,297.97,1
2111.4,1,56,2,4,0,1,0,0,1,1293.08,0
2011.11,18,783,0,0,0,0,0,0,1,486.22,0
7000.06,16,42,1,7,0,0,0,0,0,1891.69,0
219.95,17,36,3,23,0,0,0,0,0,2325.24,0
3042.16,16,1029,3,11,1,0,0,1,2,793.38,0
6560.1,1,378,1,6,1,0,0,0,1,340.57,0
76.11,18,38,1,3,1,0,0,0,0,491.75,0
1771.32,0,1301,2,4,0,0,0,0,3,945.9,0
514.78,10,58,1,6,5,1,0,1,0,4016.85,0
970.41,9,530,0,0,0,0,0,0,0,986.99,0
1847.36,4,12,2,4,1,0,0,0,1,192.73,0
528.03,15,357,1,2,5,0,0,0,0,277.55,0
397.99,23,288,1,7,5,0,0,0,0,165.77,0
1154.28,4,85,0,0,3,0,0,0,0,1876.63,0
214.68,23,376,0,0,1,0,0,0,0,633.59,0
215.13,22,350,5,21,2,0,0,0,1,2064.01,0
3038.32,11,584,3,15,3,1,0,0,0,196.96,0
195.74,3,761,1,5,1,0,0,0,0,420.84,0
2979.37,22,260,2,13,3,0,0,0,0,1544.29,0
2194.89,5,245,0,0,5,0,0,0,0,639.99,0
82.38,18,354,2,12,0,1,0,0,0,340.34,0
396.89,8,476,2,13,3,0,0,0,0,563.67,0
6575.88,11,160,1,6,3,0,0,0,0,308.63,1
251.7,14,256,1,4,0,0,0,0,0,1399.64,0
546.42,15,321,1,4,3,0,0,0,0,1808.28,0
2193.14,12,1626,2,5,0,0,0,0,2,1594.11,0
3551.36,20,323,0,0,1,0,0,0,0,372.08,0
751.97,23,92,2,12,0,0,0,0,1,1246.92,0
447.53,6,323,0,0,0,0,0,0,0,422.26,0
9260.88,22,624,2,5,0,0,0,0,0,271.68,0
14888.58,19,710,2,15,5,0,0,0,1,914.57,1
4761.35,3,587,3,10,5,0,0,0,0,758.18,0
1246.35,10,799,2,6,0,0,0,0,0,996.53,0
326.23,7,148,3,8,5,0,0,0,1,740.48,0
315.56,5,258,0,0,0,0,0,0,0,272.2,0
2401.31,9,551,2,10,5,0,0,0,0,2360.22,0
2054.11,6,112,2,7,1,0,0,0,2,256.5,0
8976.79,6,169,3,11,1,1,0,0,5,1129.92,0
2909.32,3,649,3,23,0,0,0,1,1,110.4,1
115.05,2,536,1,7,0,1,0,0,0,248.27,0
5313.05,23,1294,1,4,3,1,0,0,0,1004.72,0
245.4,6,2012,4,9,5,0,0,0,0,935.69,0
616.49,3,100,2,14,0,0,0,1,0,1258.28,0
1596.07,12,842,1,7,0,0,0,0,0,1078.46,0
21883.79,19,36,2,14,0,0,0,0,0,1336.12,0
116410.48,16,451,2,14,2,0,0,0,1,313.93,0
2724.62,6,90,0,0,2,0,0,0,0,128.5,0
833.14,16,130,1,7,1,0,0,0,0,601.69,0
2444.9,3,1067,2,15,0,0,0,0,2,670.44,1
4152.57,10,111,1,7,5,0,0,1,1,879.41,0
677.9,2,408,1,5,5,0,0,0,0,3324.67,0
16200.82,10,71,1,6,0,0,0,0,0,91.99,0
1548.6,2,35,2,12,1,0,0,0,0,470.57,0
2313.73,11,151,3,20,5,0,0,0,0,1230.25,0
2977.64,0,357,1,3,0,0,0,0,1,1552.18,0
2063.96,3,104,2,4,0,0,0,0,0,266.25,0
3859.95,13,130,3,15,3,0,1,0,0,574.38,1
434.47,0,450,1,6,1,0,0,0,1,39.0,0
474.64,13,39,0,0,2,0,0,0,0,2719.38,0
210.56,12,216,1,5,3,0,0,0,0,627.54,0
2120.17,12,1037,5,19,1,0,0,0,0,328.54,0
3527.71,23,184,1,7,2,1,0,0,0,235.27,0
2179.08,14,207,0,0,0,0,0,0,1,249.21,0
13517.48,16,489,0,0,0,1,0,0,1,614.58,0
1087.47,11,551,0,0,1,1,0,0,1,1454.65,0
2990.25,21,535,2,15,3,1,0,0,0,341.37,0
213.25,22,2244,0,0,2,1,0,0,0,6633.2,0
613.6,13,27,1,6,1,0,0,0,0,1289.89,0
3112.89,11,1471,2,10,0,1,0,1,0,1844.13,0
3919.24,17,1094,1,2,0,0,0,0,0,125.96,0
705.6,3,697,1,3,0,0,0,0,0,173.56,0
984.96,13,220,1,4,0,0,0,0,0,286.75,0
112.53,18,747,1,6,1,0,0,0,1,1236.06,0
641.92,12,91,1,5,2,0,0,0,0,539.95,0
4169.6,22,572,1,4,1,1,0,0,0,137.48,0
2598.81,17,74,1,4,0,0,0,0,3,4669.24,0
2323.89,10,616,1,6,1,0,0,0,1,492.18,0
1181.64,5,347,1,2,1,0,1,0,0,823.86,0
1108.31,8,37,2,9,2,0,0,0,0,110.27,1
407.29,11,823,1,5,3,0,0,0,2,1125.66,0
3128.29,18,314,1,5,0,0,0,0,1,1256.1,0
2062.06,13,389,0,0,0,0,0,0,1,83.61,0
2293.94,14,121,1,2,2,0,0,0,1,1367.17,0
498.17,10,749,0,0,1,0,0,0,0,1035.14,0
43.38,5,287,1,5,1,0,0,0,0,2456.43,0
5685.81,13,199,2,14,0,0,0,1,1,70.41,0
534.72,2,278,1,6,1,0,0,0,0,1695.51,0
300.62,18,443,2,4,0,1,0,0,0,1203.3,0
3103.29,19,433,4,21,5,0,0,0,0,132.74,1
609.1,10,161,2,12,5,0,1,0,0,916.02,0
5377.1,23,177,0,0,0,0,0,0,0,864.13,0
2766.97,16,301,1,6,0,0,0,0,1,460.1,0
3057.5,16,942,3,8,2,0,0,0,1,933.39,0
141.33,22,499,0,0,0,0,0,0,1,973.84,0
6754.17,2,180,0,0,5,0,0,0,1,1578.43,1
1622.75,13,150,1,6,0,1,0,0,0,333.35,0
630.23,6,270,0,0,3,0,0,0,1,322.49,0
1359.79,18,744,1,4,0,1,1,0,0,534.6,0
76.37,2,3,0,0,5,0,0,0,0,115.03,0
2024.3,1,452,2,13,0,0,0,0,1,745.04,0
234.15,16,127,2,9,3,0,0,1,1,516.04,0
144.17,8,85,3,7,5,1,0,0,0,448.57,0
111.77,21,4,4,16,1,0,0,1,0,1004.18,0
5819.87,5,828,1,2,3,0,0,0,0,126.98,0
426.71,23,888,1,7,0,0,0,0,0,230.0,0
10944.49,20,23,3,18,1,1,0,0,0,922.96,0
490.93,8,269,0,0,2,0,1,0,2,1114.6,0
84.69,4,60,1,7,0,0,0,0,0,1381.65,0
205.45,1,518,2,11,2,0,0,0,0,749.48,0
7000.36,21,399,1,2,1,0,0,0,0,107.91,0
867.97,14,128,1,5,0,0,0,0,1,265.34,0
481.82,8,45,2,13,2,0,1,0,0,1351.14,0
1394.13,18,649,1,3,0,1,1,0,0,1658.21,0
2327.79,9,409,1,7,0,1,0,0,0,184.56,0
5861.13,3,2,2,15,3,0,1,0,0,324.77,1
9631.06,9,360,3,15,2,0,0,0,0,605.53,1
639.28,7,606,4,20,0,0,0,0,0,2013.14,0
150.04,21,326,1,5,0,0,0,0,1,740.11,0
589.81,12,201,1,5,0,0,0,0,1,184.59,0
1620.39,6,320,1,2,1,0,0,0,2,221.68,0
258.36,6,352,0,0,0,0,0,0,1,750.36,0
260.94,3,372,1,3,0,0,0,0,0,273.46,0
1836.62,14,1245,0,0,0,0,0,0,1,340.4,0
1019.45,11,71,3,8,5,0,0,0,1,71.23,1
1151.93,15,356,3,23,0,0,0,0,1,280.9,0
351.52,5,76,2,10,0,0,0,0,0,3708.16,0
776.19,8,86,3,8,1,0,0,0,0,738.43,0
274.14,2,403,1,6,3,0,0,0,0,309.82,0
4168.44,7,903,2,9,0,0,0,0,1,1221.04,0
5181.63,6,63,2,6,0,0,1,0,1,97.1,0
68.77,3,1198,0,0,0,0,0,0,1,105.22,0
271.98,12,140,3,10,0,0,0,0,0,495.4,0
116.19,18,181,5,12,5,0,0,0,0,2087.74,0
413.63,6,60,1,3,3,1,0,0,0,428.33,0
967.62,9,349,1,7,0,1,0,0,1,463.65,0
124.65,11,331,3,21,0,0,0,0,1,1365.51,0
275.12,2,213,3,22,1,0,0,0,1,1860.69,0
243.24,23,235,2,14,5,0,0,0,0,945.0,0
1496.52,11,356,2,4,0,0,0,0,0,352.15,0
1216.84,18,319,0,0,1,0,0,0,0,1966.37,0
371.44,14,171,2,11,1,0,0,0,0,926.22,0
1429.72,7,786,1,7,0,0,0,0,0,248.0,0
482.98,11,402,1,6,0,0,0,0,0,3924.43,0
729.62,19,83,0,0,0,0,0,0,0,491.41,0
13496.4,5,140,0,0,3,0,0,0,0,446.14,0
8190.18,9,565,2,11,0,0,0,0,0,451.15,0
156.12,1,40,1,5,1,0,0,0,1,1269.14,0
3807.01,23,506,1,7,1,0,0,0,0,333.16,1
3703.73,12,162,0,0,3,0,0,0,0,714.9,1
195.9,6,292,1,4,0,0,0,0,1,641.34,0
3744.96,7,120,2,7,3,0,0,0,2,811.15,0
11013.73,22,1570,0,0,1,0,0,1,1,361.1,0
203.61,15,862,3,19,0,0,0,0,1,842.36,0
276.92,10,962,2,8,0,1,1,0,0,2706.27,0
5046.71,3,74,3,15,1,0,0,0,0,963.93,0
1647.88,16,672,2,7,5,0,0,0,0,733.05,0
2507.93,15,279,1,4,1,1,0,0,1,440.37,1
1827.83,18,449,1,7,2,0,0,0,0,145.36,0
1970.5,22,89,1,3,5,0,0,0,0,2264.29,0
149.95,10,454,2,15,5,0,0,1,0,345.95,0
5276.28,6,896,2,6,3,1,0,0,1,92.1,1
6338.42,12,113,1,3,1,0,0,0,0,581.69,0
777.37,18,96,3,7,0,0,0,0,0,584.13,0
1027.4,16,40,1,6,3,0,0,0,0,200.47,0
110.31,21,113,2,4,0,0,0,1,1,701.74,0
2371.75,12,280,0,0,0,0,0,0,2,1476.4,0
2586.57,11,652,1,5,5,0,0,0,0,754.14,0
998.96,6,119,2,12,0,0,0,0,1,531.39,0
5922.6,0,354,1,6,0,1,0,0,0,1197.72,0
664.4,0,238,0,0,1,0,0,0,0,781.36,0
2557.82,19,124,4,8,5,0,0,0,0,511.35,0
237.58,22,260,3,9,1,0,0,1,0,470.98,0
1058.57,13,67,1,4,0,0,0,0,0,226.14,0
844.27,14,372,2,4,0,0,0,0,0,124.86,0
1537.58,10,44,1,4,0,0,0,0,0,917.9,0
629.99,23,479,2,7,3,1,0,0,0,1662.69,0
900.36,8,71,1,4,1,0,0,0,2,333.47,0
3786.02,16,2298,3,22,0,0,1,0,0,558.91,0
569.55,3,633,2,12,5,0,0,0,0,625.99,0
98.51,19,153,2,11,0,0,0,0,1,573.27,0
15129.11,18,202,3,17,1,1,0,0,1,1790.02,0
8709.6,6,109,0,0,0,0,0,0,2,188.06,0
157.84,0,531,0,0,0,0,1,1,1,4390.56,0
3085.79,8,174,1,7,0,0,0,0,0,381.83,0
515.71,12,513,2,4,0,0,0,0,2,1218.82,0
1628.2,23,6,1,3,0,0,0,0,0,521.14,0
